userId,movieId,rating
263,2,3.7148215217231058
263,3,3.65673711973812
263,4,3.7007605697641273
263,5,3.606834108002652
263,6,3.666936364422307
263,7,3.704666103106635
263,9,3.6355210310578587
263,10,3.5781490532827465
263,12,3.6431000512701903
263,13,3.7557812710385634
263,14,3.7797402126656996
263,15,3.6348395784288092
263,16,3.741438106571052
263,18,3.5936026615702703
263,19,3.635604067116338
263,20,3.676874681947096
263,21,3.595217486702513
263,23,3.6585313629536436
263,25,3.752167504799114
263,26,3.767527937219357
263,27,3.7071066739700065
263,28,3.757107340152061
263,31,3.7705216384715783
263,38,3.6489589124424744
263,41,3.7452326732698347
263,43,3.7449745602612783
263,44,3.655214358378149
263,45,3.7032850737682295
263,46,3.7467111877083137
263,48,3.858676070396378
263,49,3.7823153988360168
263,52,3.703421709604385
263,53,3.780503459935219
263,54,3.659369478086842
263,55,3.7523494144678144
263,57,3.7147629047476824
263,60,3.7385363140163266
263,61,3.724972429663652
263,62,3.7284118323669344
263,63,3.5784422450640734
263,65,3.593947944898798
263,66,3.662823498475494
263,69,3.609353060771477
263,71,3.6698116157961875
263,72,3.697380324756897
263,74,3.7404144499036893
263,76,3.664785878298032
263,79,3.724259641129287
263,81,3.7431965015735114
263,86,3.691424788784523
263,87,3.6134394104721728
263,88,3.606292770870027
263,89,3.6706465089002713
263,92,3.7028080161562644
263,93,3.6696159673619304
263,94,3.7058354027749094
263,95,3.6569333293339867
263,96,3.702047358547478
263,99,3.6370489268784
263,100,3.7044059693358786
263,101,3.6521906224707203
263,102,3.582229745909122
263,103,3.6225071169294383
263,104,3.618655145132675
263,105,3.7626519906327562
263,107,3.6628977887487983
263,111,3.78967184130926
263,113,3.7284725696968937
263,116,3.7075111005982313
263,117,3.738719683028599
263,118,3.6444987253897163
263,121,3.8544553125704346
263,122,3.603129058285204
263,126,3.6693730734684724
263,129,3.669021930982098
263,137,3.679050254062691
263,141,3.6620106387472973
263,145,3.6974431522154205
263,146,3.6749575103329337
263,147,3.744318216428706
263,148,3.7647771485233585
263,149,3.6607302018091015
263,152,3.677504844110981
263,153,3.626743143483165
263,155,3.760041217045181
263,156,3.677699225096497
263,157,3.6859164750789795
263,158,3.702504672344687
263,159,3.6961949736797837
263,160,3.6907309835003477
263,161,3.7152350306384907
263,162,3.6617327685008867
263,164,3.6591532700868803
263,166,3.6541574891467183
263,168,3.774892664921279
263,169,3.6847484964312116
263,170,3.6337357416318707
263,171,3.698123015422402
263,172,3.68545686243905
263,173,3.6679104899868804
263,174,3.631372043355913
263,175,3.6862775923010807
263,176,3.6241068156286733
263,177,3.6614773652949855
263,179,3.757851354401071
263,180,3.5942568943591855
263,181,3.6747951670069745
263,184,3.667332297544283
263,185,3.712658823527962
263,187,3.616054075326678
263,189,3.6458476197618395
263,190,3.685487191964999
263,191,3.7665568747184475
263,193,3.7047541518135017
263,194,3.681534413290884
263,195,3.7103597115940925
263,196,3.63943301295269
263,198,3.6445311971403176
263,201,3.7491746218227155
263,202,3.7619670947571646
263,204,3.6685971536691735
263,205,3.6948966596229216
263,206,3.678819540434934
263,207,3.761380935634314
263,208,3.662753951259512
263,209,3.7615131765254946
263,210,3.666758851149335
263,211,3.715969442993801
263,212,3.6512965552458976
263,215,3.797914317071002
263,216,3.6419063086520405
263,217,3.703886189700983
263,218,3.67945915037804
263,219,3.7192357527942392
263,220,3.704638008751397
263,222,3.7823360140080524
263,225,3.617771494812422
263,227,3.6498347628426546
263,230,3.7853566327905153
263,233,3.705682475456824
263,234,3.5991043555977655
263,235,3.6927454231313313
263,236,3.6605305829544896
263,237,3.6969595541254847
263,239,3.729912801818785
263,240,3.679398368189209
263,241,3.7325334967755874
263,243,3.647456221159156
263,246,3.638503908215791
263,247,3.865085392730586
263,248,3.5845343365043694
263,251,3.6742763689965408
263,252,3.652281918469541
263,254,3.7971605335136545
263,256,3.5962392653148973
263,257,3.678193502682529
263,258,3.7128928781627635
263,261,3.7557301234375244
263,266,3.7796608720525344
263,267,3.653132815071597
263,270,3.697403553448466
263,272,3.7037105330917117
263,274,3.654513357516897
263,275,3.5637788148978164
263,276,3.6392595432269106
263,277,3.6387312348192045
263,278,3.629327299511181
263,280,3.7447580321073124
263,281,3.705985425778697
263,283,3.7383511374014486
263,287,3.6316101745567897
263,289,3.6503662291171004
263,290,3.7437594721693768
263,294,3.6667217715143794
263,295,3.675088474820106
263,303,3.6793042926437547
263,304,3.678706674804871
263,312,3.6422342405162995
263,313,3.753875105103885
263,314,3.722053498163834
263,315,3.6760494972642905
263,316,3.6156540888402415
263,317,3.6520316772449073
263,319,3.6518277388751654
263,320,3.6592308126635054
263,322,3.64086800507834
263,327,3.639308481953135
263,330,3.6456994783291017
263,331,3.755764521634513
263,332,3.681855103425181
